TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
441,2025-05-04,1196,2017,404,2,741.92,11.66,Credit Card
442,2025-05-04,1097,2057,404,3,436.98,18.59,Check
443,2025-05-04,1020,2087,402,2,637.28,-10,credit card
444,2025-05-04,1030,2022,404,1,604.06,49.78,CASH
445,2025-05-04,1186,2028,401,0,2551.76,6.37,Cash
446,2025-05-04,1076,2059,404,3,1536.15,6.69,PayPal
447,2025-05-04,1058,2031,404,2,0.0,21.16,Gift Card
448,2025-05-04,1039,2035,402,0,899.99,17.35,Debit Card
449,2025-05-04,1008,2084,404,0,845.55,30.94,Cash
450,2025-05-04,1061,2026,401,0,423.12,23.22,PayPal
451,2025-05-04,1152,2004,404,0,2781.75,38.0,Gift Card
452,2025-05-04,1062,2094,401,3,1973.4,15.87,Debit Card
453,2025-05-04,1112,2029,402,0,13.51,0.75,Check
454,2025-05-04,1035,2064,403,1,0.0,28.22,
455,2025-05-04,1187,2073,403,2,399.54,3.01,PayPal
456,2025-05-04,1060,2038,402,1,3335.44,100,
457,2025-05-04,1105,2038,403,0,1853.02,6.7,Check
458,2025-05-04,1142,2075,402,3,3903.2,29.32,Check
459,2025-05-04,1142,2063,401,2,1325.9,18.61,credit card
460,2025-05-04,1164,2085,404,2,387.44,25.56,PayPal
461,2025-05-04,1178,2053,404,1,1647.4,17.4,Cash
462,2025-05-04,1076,2048,402,3,1072.89,14.08,credit card
463,2025-05-04,1061,2028,403,1,1148.29,26.0,PayPal
464,2025-05-04,1118,2007,404,3,1750.17,13.54,
465,2025-05-04,1142,2067,402,3,1163.8,14.38,Credit Card
466,2025-05-04,1062,2032,402,2,756.48,46.22,CASH
467,2025-05-04,1165,2010,404,2,124.54,5.86,Check
468,2025-05-04,1023,2068,402,0,2460.72,36.32,
469,2025-05-04,1068,2048,401,0,715.26,39.16,
470,2025-05-04,1048,2097,402,3,0.0,45.82,Credit Card
471,2025-05-04,1053,2042,403,0,167.61,20.74,Cash
472,2025-05-04,1054,2024,401,3,372.81,2.27,credit card
473,2025-05-04,1062,2089,402,3,1240.56,20.48,Check
474,2025-05-04,1061,2070,403,2,27.34,35.59,CASH
475,2025-05-04,1097,2059,403,2,0.0,17.19,Credit Card
476,2025-05-04,1066,2046,404,3,200.58,12.22,
477,2025-05-04,1025,2092,404,2,771.54,29.16,
478,2025-05-04,1052,2047,403,3,334.98,21.39,Cash
479,2025-05-04,1011,2072,402,1,756.54,11.28,PayPal
480,2025-05-04,1004,2033,404,2,0.0,,CASH
481,2025-05-04,1039,2025,403,1,503.32,37.73,Check
482,2025-05-04,1097,2072,402,3,420.3,22.26,Check
483,2025-05-04,1140,2083,403,2,1843.58,9.74,Credit Card
484,2025-05-04,1195,2062,404,3,3096.8,28.88,Debit Card
485,2025-05-04,1043,2093,403,1,1360.69,46.14,Credit Card
486,2025-05-04,1035,2092,404,1,0.0,20.77,Gift Card
487,2025-05-04,1138,2082,401,0,533.2,31.76,Cash
488,2025-05-04,1019,2085,401,0,484.3,0.37,Cash
489,2025-05-04,1105,2017,402,0,1391.1,16.58,Check
490,2025-05-04,1181,2019,401,1,4202.68,27.1,Gift Card
491,2025-05-04,1129,2058,403,0,1333.5,22.83,Cash
492,2025-05-04,1158,2081,404,3,2984.88,1.26,CASH
493,2025-05-04,1004,2000,404,0,2907.93,11.31,Gift Card
494,2025-05-04,1004,2067,403,2,465.52,29.46,CASH
495,2025-05-04,1004,2064,404,1,1323.18,37.58,Debit Card
496,2025-05-04,1027,2012,402,1,1121.74,13.48,Credit Card
497,2025-05-04,1049,2079,403,2,3802.16,14.96,Gift Card
498,2025-05-04,1068,2050,401,2,0.0,48.08,Debit Card
499,2025-05-04,1103,2058,402,1,600.08,45.12,Debit Card
500,2025-05-04,1076,2087,401,0,159.32,27.06,CASH
501,2025-05-04,1023,2051,404,3,351.96,14.36,
502,2025-05-04,1141,2060,401,0,408.38,20.5,Cash
503,2025-05-04,1179,2021,401,3,835.41,11.27,Cash
504,2025-05-04,1111,2082,403,0,0.0,6.81,Debit Card
505,2025-05-04,1135,2005,402,1,1157.71,13.65,
506,2025-05-04,1177,2072,404,2,1008.72,46.46,PayPal
507,2025-05-04,1011,2009,403,0,0.0,10.7,Cash
508,2025-05-04,1045,2040,401,1,31.09,44.69,Gift Card
509,2025-05-04,1150,2018,404,0,1084.52,N/A,credit card
510,2025-05-04,1076,2020,402,3,2254.98,0.64,Cash
511,2025-05-04,1173,2069,403,3,232.39,37.63,Cash
512,2025-05-04,1193,2094,402,0,1480.05,2.96,credit card
513,2025-05-04,1128,2095,403,0,0.0,14.22,
514,2025-05-04,1025,2055,402,0,107.88,43.14,Gift Card
515,2025-05-04,1087,2077,404,2,449.46,44.03,Cash
516,2025-05-04,1007,2081,403,3,746.22,12.59,Check
517,2025-05-04,1125,2029,403,3,40.53,19.8,credit card
518,2025-05-04,1110,2023,404,0,1879.08,36.11,Cash
519,2025-05-04,1197,2079,403,1,855.49,24.75,Credit Card
520,2025-05-04,1182,2009,401,2,53.05,2.05,Credit Card
521,2025-05-04,1039,2048,402,3,357.63,45.22,Gift Card
522,2025-05-04,1081,2046,401,0,33.43,37.86,Gift Card
523,2025-05-04,1001,2039,404,2,2343.46,26.22,Check
524,2025-05-04,1194,2034,401,1,245.11,36.91,Cash
525,2025-05-04,1022,2023,404,3,5637.24,37.78,Credit Card
526,2025-05-04,1142,2071,404,0,615.16,11.29,Cash
527,2025-05-04,1006,2011,403,0,1229.22,6.53,credit card
528,2025-05-04,1152,2076,403,3,2418.21,45.8,credit card
529,2025-05-04,1003,2037,404,3,1440.56,45.41,CASH
530,2025-05-04,1199,2010,402,1,210.17,7.89,Debit Card
531,2025-05-04,1175,2048,402,1,965.6,40.13,Debit Card
532,2025-05-04,1068,2038,403,3,0.0,47.94,Cash
533,2025-05-04,1037,2008,402,3,266.36,44.59,Check
534,2025-05-04,1070,2053,403,3,1830.45,8.73,
535,2025-05-04,1005,2009,403,2,53.05,100,Credit Card
536,2025-05-04,1063,2092,404,1,867.98,18.27,Cash
537,2025-05-04,1117,2013,402,2,2244.86,11.73,
538,2025-05-04,1001,2050,403,3,0.0,36.97,
539,2025-05-04,1084,2056,403,3,1574.16,48.44,
540,2025-05-04,1166,2076,402,2,0.0,31.06,Cash
541,2025-05-04,1082,2077,402,3,0.0,1.83,Cash
542,2025-05-04,1080,2022,404,2,1073.89,33.8,CASH
543,2025-05-04,1074,2094,404,1,444.02,16.51,CASH
544,2025-05-04,1083,2048,403,3,0.0,17.5,Gift Card
545,2025-05-04,1093,2014,402,1,221.67,,credit card
546,2025-05-04,1174,2098,401,3,2723.58,42.3,Gift Card
547,2025-05-04,1181,2026,404,2,507.74,17.69,Gift Card
548,2025-05-04,1177,2008,404,3,332.95,9.86,Check
549,2025-05-04,1035,2081,403,1,1343.2,42.59,Credit Card
550,2025-05-04,1064,2084,402,3,845.55,16.57,Check
551,2025-05-04,1096,2009,404,3,198.93,30.79,Credit Card
552,2025-05-04,1149,2051,404,0,0.0,37.07,
553,2025-05-04,1092,2089,401,0,827.04,21.64,Credit Card
554,2025-05-04,1196,2031,403,1,1526.31,N/A,Credit Card
555,2025-05-04,1165,2078,401,3,142.01,21.28,
556,2025-05-04,1192,2042,404,0,1005.66,41.07,Cash
557,2025-05-04,1002,2012,403,1,560.87,36.58,
558,2025-05-04,1130,2095,402,3,1963.16,17.87,PayPal
559,2025-05-04,1095,2050,404,1,168.1,33.98,PayPal
560,2025-05-04,1088,2003,404,0,385.18,9.67,credit card
561,2025-05-04,1075,2053,401,0,1830.45,17.07,Debit Card
562,2025-05-04,1186,2018,403,2,1301.42,16.74,Check
563,2025-05-04,1087,2058,402,3,2667.0,43.35,PayPal
564,2025-05-04,1089,2060,401,3,408.38,33.45,PayPal
565,2025-05-04,1184,2089,404,2,1984.9,25.5,Cash
566,2025-05-04,1017,2038,401,0,0.0,18.79,Cash
567,2025-05-04,1005,2043,401,1,786.1,22.28,credit card
568,2025-05-04,1189,2031,402,1,2035.08,,credit card
569,2025-05-04,1084,2071,404,3,0.0,26.2,Credit Card
570,2025-05-04,1059,2051,402,1,527.94,29.83,Cash
571,2025-05-04,1163,2084,404,3,845.55,25.19,Gift Card
572,2025-05-04,1007,2094,402,3,493.35,6.16,credit card
573,2025-05-04,1151,2054,404,0,0.0,7.26,CASH
574,2025-05-04,1180,2027,402,2,0.0,4.83,PayPal
575,2025-05-04,1192,2090,401,0,286.56,2.53,CASH
576,2025-05-04,1137,2023,403,2,1503.26,21.22,
577,2025-05-04,1050,2058,401,2,1066.8,41.32,Check
578,2025-05-04,1171,2062,403,3,619.36,47.31,Cash
579,2025-05-04,1156,2050,401,2,0.0,5.44,Debit Card
580,2025-05-04,1090,2058,402,2,1066.8,46.16,credit card
581,2025-05-04,1157,2075,401,1,702.58,13.82,Cash
582,2025-05-04,1080,2015,402,2,1619.93,29.54,
583,2025-05-04,1029,2023,403,1,0.0,12.96,credit card
584,2025-05-04,1130,2049,404,1,845.86,,Debit Card
585,2025-05-04,1147,2049,404,1,845.86,45.95,
586,2025-05-04,1124,2081,402,1,2686.39,39.25,Gift Card
587,2025-05-04,1125,2036,402,1,588.55,19.56,credit card
588,2025-05-04,1080,2057,401,2,699.17,1.88,Check
589,2025-05-04,1002,2062,402,1,1114.85,6.74,PayPal
590,2025-05-04,1098,2071,404,3,1845.48,9.1,Gift Card
591,2025-05-04,1175,2062,404,3,1858.08,3.86,
592,2025-05-04,1125,2021,401,0,1670.82,21.61,CASH
593,2025-05-04,1194,2028,403,0,637.94,16.93,
594,2025-05-04,1070,2028,403,1,0.0,4.31,Debit Card
595,2025-05-04,1199,2058,404,0,2667.0,N/A,Check
596,2025-05-04,1146,2014,403,2,0.0,25.15,Credit Card
597,2025-05-04,1138,2096,401,3,2688.72,46.89,credit card
598,2025-05-04,1139,2027,404,0,258.61,38.78,Check
599,2025-05-04,1188,2083,402,2,1229.06,25.37,Gift Card
600,2025-05-04,1008,2057,403,2,699.17,21.89,credit card
601,2025-05-04,1022,2056,401,1,2361.24,9.31,Check
602,2025-05-04,1053,2094,403,3,493.35,12.63,PayPal
603,2025-05-04,1042,2078,402,1,127.81,10.3,Debit Card
604,2025-05-04,1052,2007,403,2,2333.56,30.8,Credit Card
605,2025-05-04,1152,2068,402,2,656.19,38.81,Debit Card
606,2025-05-04,1180,2037,403,2,288.11,17.32,
607,2025-05-04,1131,2086,401,1,2414.07,45.87,credit card
608,2025-05-04,1192,2052,401,2,0.0,0.26,credit card
609,2025-05-04,1167,2016,402,1,290.72,23.65,
610,2025-05-04,1037,2091,403,1,0.0,28.1,Gift Card
611,2025-05-04,1194,2086,404,3,0.0,43.53,
612,2025-05-04,1036,2073,403,3,1997.72,49.84,Gift Card
613,2025-05-04,1096,2057,401,0,1310.94,47.81,CASH
614,2025-05-04,1103,2065,403,2,376.27,36.4,
615,2025-05-04,1116,2062,403,0,1238.72,16.48,Gift Card
616,2025-05-04,1198,2093,401,3,0.0,28.91,Check
617,2025-05-04,1162,2085,403,0,0.0,5.78,credit card
618,2025-05-04,1136,2050,402,3,933.9,8.1,Credit Card
619,2025-05-04,1054,2063,403,2,441.97,2.27,credit card
620,2025-05-04,1072,2043,402,3,4367.25,30.52,credit card
621,2025-05-04,1087,2087,401,0,637.28,13.9,Debit Card
622,2025-05-04,1025,2080,404,0,3329.04,37.98,Check
623,2025-05-04,1031,2020,404,3,1127.49,19.49,Cash
624,2025-05-04,1000,2054,402,1,1620.92,31.13,Credit Card
625,2025-05-04,1166,2038,402,2,2223.62,33.57,CASH
626,2025-05-04,1023,2083,403,2,1229.06,31.97,CASH
627,2025-05-04,1021,2047,402,0,1674.9,40.15,PayPal
628,2025-05-04,1101,2080,403,1,3745.17,16.82,CASH
629,2025-05-04,1109,2083,401,0,768.16,43.37,
630,2025-05-04,1000,2027,404,0,517.22,18.97,CASH
631,2025-05-04,1033,2075,402,3,780.64,0.23,Credit Card
632,2025-05-04,1002,2001,403,0,824.7,1.72,PayPal
633,2025-05-04,1108,2088,402,3,3546.75,20.58,Cash
634,2025-05-04,1018,2029,404,0,27.02,14.13,Check
635,2025-05-04,1187,2013,401,2,2993.15,11.83,Credit Card
636,2025-05-04,1094,2038,402,3,926.51,7.77,Cash
637,2025-05-04,1198,2096,402,1,1814.89,24.88,CASH
638,2025-05-04,1017,2067,401,1,523.71,28.23,Credit Card
639,2025-05-04,1112,2044,402,1,560.47,7.82,CASH
640,2025-05-04,1105,2078,404,1,383.43,N/A,Debit Card
641,2025-05-04,1022,2012,402,0,623.19,100,Check
642,2025-05-04,1150,2093,404,2,1814.26,37.33,Credit Card
643,2025-05-04,1109,2040,402,1,31.09,10.72,PayPal
644,2025-05-04,1070,2082,401,1,719.82,24.41,Check
645,2025-05-04,1141,2076,403,0,3224.28,42.96,Cash
646,2025-05-04,1168,2038,402,1,1667.72,27.08,CASH
647,2025-05-04,1191,2050,403,0,560.34,38.85,CASH
648,2025-05-04,1005,2030,404,3,679.88,0.43,Cash
649,2025-05-04,1028,2030,404,0,509.91,32.29,credit card
650,2025-05-04,1135,2001,403,2,989.64,6.27,Debit Card
651,2025-05-04,1033,2049,404,2,751.87,40.41,Credit Card
652,2025-05-04,1139,2087,402,3,0.0,4.26,credit card
653,2025-05-04,1197,2009,401,0,265.24,18.97,Cash
654,2025-05-04,1003,2033,402,0,836.25,42.07,
655,2025-05-04,1015,2050,403,3,560.34,4.82,Cash
656,2025-05-04,1108,2089,404,0,413.52,2.22,Gift Card
657,2025-05-04,1163,2068,402,2,3280.96,49.56,CASH
658,2025-05-04,1021,2039,401,1,878.8,40.77,credit card
659,2025-05-04,1039,2068,403,3,2460.72,2.64,PayPal
660,2025-05-04,1150,2081,401,2,1193.95,30.21,Check
661,2025-05-04,1178,2055,402,0,53.94,23.52,credit card
662,2025-05-04,1062,2011,404,0,0.0,39.28,Credit Card
663,2025-05-04,1116,2078,401,2,0.0,33.93,CASH
664,2025-05-04,1170,2094,402,0,986.7,9.03,CASH
665,2025-05-04,1003,2090,402,0,143.28,36.53,Debit Card
666,2025-05-04,1041,2063,403,2,1325.9,47.37,credit card
667,2025-05-04,1042,2047,402,2,803.95,47.1,CASH
668,2025-05-04,1187,2015,401,2,0.0,9.66,Cash
669,2025-05-04,1109,2034,401,2,326.81,11.02,CASH
670,2025-05-04,1182,2073,401,3,499.43,27.71,Debit Card
671,2025-05-04,1116,2065,403,0,470.34,20.22,credit card
672,2025-05-04,1127,2072,402,2,1008.72,6.49,
673,2025-05-04,1040,2032,401,0,0.0,18.18,credit card
674,2025-05-04,1058,2094,401,0,493.35,8.81,PayPal
675,2025-05-04,1003,2031,401,3,1695.9,2.88,
676,2025-05-04,1093,2049,402,1,1691.71,7.0,Check
677,2025-05-04,1009,2070,404,1,30.76,12.35,Check
678,2025-05-04,1082,2031,404,2,452.24,11.98,Credit Card
679,2025-05-04,1069,2009,403,0,0.0,47.86,credit card
680,2025-05-04,1128,2086,401,1,804.69,49.06,PayPal
681,2025-05-04,1057,2066,401,3,1548.18,34.11,Debit Card
682,2025-05-04,1017,2059,403,2,409.64,20.78,PayPal
683,2025-05-04,1083,2011,404,0,1638.96,46.69,Credit Card
684,2025-05-04,1094,2025,403,2,223.7,39.87,Check
685,2025-05-04,1189,2079,402,3,3802.16,43.64,
686,2025-05-04,1094,2075,404,1,702.58,10.85,Cash
687,2025-05-04,1187,2069,402,1,627.45,29.64,credit card
688,2025-05-04,1001,2052,401,1,0.0,21.55,credit card
689,2025-05-04,1138,2044,401,2,166.06,0.93,Credit Card
690,2025-05-04,1000,2097,404,2,1347.36,5.33,CASH
691,2025-05-04,1026,2026,402,3,211.56,35.07,CASH
692,2025-05-04,1125,2007,402,2,933.42,6.45,Credit Card
693,2025-05-04,1023,2005,402,3,1286.34,34.89,Credit Card
694,2025-05-04,1179,2047,404,0,669.96,2.16,Credit Card
695,2025-05-04,1148,2012,402,3,3115.95,28.88,Gift Card
696,2025-05-04,1019,2075,401,3,2341.92,28.45,PayPal
697,2025-05-04,1169,2016,402,2,775.25,44.08,credit card
698,2025-05-04,1066,2040,404,2,55.26,44.3,PayPal
699,2025-05-04,1081,2057,403,1,393.28,37.01,Check
700,2025-05-04,1019,2025,402,0,559.24,40.16,Debit Card
701,2025-05-04,1039,2013,402,3,4676.8,34.14,Cash
702,2025-05-04,1119,2040,404,0,69.08,21.8,Check
703,2025-05-04,1137,2045,402,3,0.0,21.21,
704,2025-05-04,1078,2059,403,0,1536.15,43.98,credit card
705,2025-05-04,1023,2020,403,0,0.0,100,Debit Card
706,2025-05-04,1055,2041,402,0,4021.05,45.39,Credit Card
707,2025-05-04,1182,2031,403,3,1695.9,37.43,Debit Card
708,2025-05-04,1131,2006,403,2,475.2,16.25,Gift Card
709,2025-05-04,1044,2003,404,3,1155.54,26.07,Debit Card
710,2025-05-04,1142,2095,402,0,2453.95,100,
711,2025-05-04,1118,2013,402,0,1870.72,16.6,Debit Card
712,2025-05-04,1003,2007,402,1,1050.1,18.03,credit card
713,2025-05-04,1050,2051,403,0,117.32,39.9,Gift Card
714,2025-05-04,1149,2075,403,0,780.64,47.95,Debit Card
715,2025-05-04,1005,2008,402,3,466.13,47.61,Debit Card
716,2025-05-04,1032,2011,403,0,409.74,36.72,Cash
717,2025-05-04,1010,2059,401,1,921.69,2.2,Check
718,2025-05-04,1146,2055,404,3,0.0,37.61,Cash
719,2025-05-04,1007,2048,404,1,1287.47,19.86,Check
720,2025-05-04,1090,2027,402,2,413.78,44.52,
721,2025-05-04,1071,2057,402,0,1310.94,8.47,CASH
722,2025-05-04,1157,2079,402,2,2281.3,-10,PayPal
723,2025-05-04,1127,2052,404,0,2193.78,47.29,PayPal
724,2025-05-04,1022,2035,404,1,1619.98,0.14,Credit Card
725,2025-05-04,1107,2025,402,0,279.62,13.75,PayPal
726,2025-05-04,1097,2091,403,3,2717.37,11.94,CASH
727,2025-05-04,1139,2062,403,2,1486.46,33.6,
728,2025-05-04,1099,2034,402,0,408.51,3.45,Gift Card
729,2025-05-04,1081,2076,402,0,2418.21,0.27,Cash
730,2025-05-04,1199,2035,401,3,2699.97,47.29,PayPal
731,2025-05-04,1135,2045,402,1,842.78,44.59,Debit Card
732,2025-05-04,1025,2031,402,2,904.48,32.83,Check
733,2025-05-04,1136,2094,401,1,0.0,48.05,
734,2025-05-04,1147,2049,403,1,3383.42,0.4,Debit Card
735,2025-05-04,1045,2030,403,2,407.93,12.4,Check
736,2025-05-04,1151,2003,403,1,693.32,14.98,Cash
737,2025-05-04,1144,2024,404,2,298.25,0.9,Credit Card
738,2025-05-04,1044,2062,401,0,1238.72,24.31,PayPal
739,2025-05-04,1014,2029,402,0,13.51,6.92,credit card
740,2025-05-04,1134,2061,401,2,639.74,11.27,Gift Card
741,2025-05-04,1157,2025,402,2,671.09,25.31,
742,2025-05-04,1183,2022,403,0,2684.72,13.92,Cash
743,2025-05-04,1005,2018,402,0,542.26,12.98,Debit Card
744,2025-05-04,1134,2046,401,2,53.49,3.55,Credit Card
745,2025-05-04,1180,2084,404,0,281.85,35.56,Check
746,2025-05-04,1086,2038,403,1,1667.72,34.36,credit card
747,2025-05-04,1040,2093,404,3,755.94,49.59,Gift Card
748,2025-05-04,1166,2040,402,2,27.63,,Cash
749,2025-05-04,1057,2085,402,3,1452.9,43.71,Gift Card
750,2025-05-04,1078,2093,403,1,0.0,27.52,Cash
751,2025-05-04,1045,2093,401,3,2267.82,31.4,Check
752,2025-05-04,1197,2072,401,1,1513.08,40.29,Check
753,2025-05-04,1154,2040,402,0,69.08,26.42,Check
754,2025-05-04,1127,2018,403,0,0.0,4.7,Debit Card
755,2025-05-04,1060,2044,403,1,934.11,18.8,Debit Card
756,2025-05-04,1162,2011,403,3,1229.22,12.19,credit card
757,2025-05-04,1002,2033,402,1,3010.5,44.47,credit card
758,2025-05-04,1177,2008,403,2,159.82,19.59,
759,2025-05-04,1027,2092,401,0,482.21,21.97,Gift Card
760,2025-05-04,1098,2056,404,1,944.5,16.5,Gift Card
761,2025-05-04,1105,2063,404,2,2209.84,27.36,Check
762,2025-05-04,1139,2048,401,3,357.63,4.93,Gift Card
763,2025-05-04,1147,2083,402,1,691.34,41.21,PayPal
764,2025-05-04,1115,2009,401,2,53.05,46.04,CASH
765,2025-05-04,1005,2040,403,0,103.62,45.86,
766,2025-05-04,1018,2043,402,3,2620.35,38.36,Credit Card
767,2025-05-04,1041,2093,401,0,755.94,10.6,credit card
768,2025-05-04,1086,2076,404,0,0.0,9.94,Cash
769,2025-05-04,1110,2083,402,3,768.16,2.26,
770,2025-05-04,1040,2006,401,2,0.0,15.16,credit card
771,2025-05-04,1052,2024,404,2,298.25,43.46,PayPal
772,2025-05-04,1169,2036,403,1,392.36,35.96,Credit Card
773,2025-05-04,1024,2006,404,3,0.0,23.88,credit card
774,2025-05-04,1039,2006,403,0,198.0,18.06,
775,2025-05-04,1109,2011,403,3,1638.96,13.72,PayPal
776,2025-05-04,1051,2012,401,1,1121.74,30.8,Check
777,2025-05-04,1043,2081,403,0,746.22,37.77,
778,2025-05-04,1121,2014,403,3,985.2,44.1,Credit Card
779,2025-05-04,1120,2062,403,0,2477.44,14.78,credit card
780,2025-05-04,1164,2069,404,1,0.0,9.51,Credit Card
781,2025-05-04,1094,2048,403,1,321.87,28.55,Gift Card
782,2025-05-04,1114,2005,403,3,428.78,44.95,Credit Card
783,2025-05-04,1119,2033,402,2,1338.0,37.21,Gift Card
784,2025-05-04,1144,2007,402,0,1166.78,25.81,credit card
785,2025-05-04,1021,2085,403,3,0.0,1.06,CASH
786,2025-05-04,1193,2075,402,0,1561.28,27.86,Check
787,2025-05-04,1099,2066,404,3,0.0,1.64,Check
788,2025-05-04,1146,2030,404,2,543.9,25.68,
789,2025-05-04,1020,2050,401,1,168.1,14.33,Cash
790,2025-05-04,1030,2096,404,1,3024.81,27.11,Cash
791,2025-05-04,1042,2027,402,1,232.75,16.91,Credit Card
792,2025-05-04,1010,2054,401,3,900.51,45.78,Gift Card
793,2025-05-04,1051,2080,402,2,0.0,27.3,CASH
794,2025-05-04,1081,2093,401,0,755.94,36.05,PayPal
795,2025-05-04,1099,2071,404,2,984.26,33.71,Gift Card
796,2025-05-04,1070,2066,404,0,0.0,28.35,Cash
797,2025-05-04,1179,2079,404,0,2851.62,46.22,
798,2025-05-04,1106,2019,402,0,3735.72,39.11,CASH
799,2025-05-04,1027,2072,401,2,672.48,N/A,Cash
800,2025-05-04,1137,2044,404,2,830.32,43.47,Gift Card
801,2025-05-04,1098,2083,404,3,2304.48,0.56,
802,2025-05-04,1009,2022,403,3,2684.72,23.13,PayPal
803,2025-05-04,1036,2079,404,0,950.54,23.6,credit card
804,2025-05-04,1101,2042,402,0,335.22,2.99,Credit Card
805,2025-05-04,1190,2060,403,2,0.0,19.89,Check
806,2025-05-04,1005,2043,403,2,2096.28,12.22,credit card
807,2025-05-04,1071,2062,401,1,557.42,26.15,
808,2025-05-04,1034,2038,404,2,2223.62,10.15,Debit Card
809,2025-05-04,1068,2093,404,0,2267.82,23.79,Check
810,2025-05-04,1048,2056,402,3,524.72,49.88,
811,2025-05-04,1189,2062,403,0,1858.08,48.93,Gift Card
812,2025-05-04,1131,2020,401,2,0.0,39.69,credit card
813,2025-05-04,1181,2064,404,1,264.64,14.47,Gift Card
814,2025-05-04,1199,2067,401,1,0.0,26.61,CASH
815,2025-05-04,1049,2025,401,1,503.32,31.64,credit card
816,2025-05-04,1008,2058,401,2,533.4,1.93,Credit Card
817,2025-05-04,1180,2025,403,2,894.78,26.12,
818,2025-05-04,1118,2064,404,0,882.12,14.32,Credit Card
819,2025-05-04,1174,2003,402,2,308.14,19.69,CASH
820,2025-05-04,1125,2076,404,1,725.46,22.02,Check
821,2025-05-04,1121,2075,403,2,2498.05,27.93,credit card
822,2025-05-04,1041,2033,401,2,669.0,25.22,Credit Card
823,2025-05-04,1007,2049,401,1,845.86,46.33,PayPal
824,2025-05-04,1146,2099,402,1,581.69,37.26,PayPal
825,2025-05-04,1165,2028,402,2,1531.06,46.43,CASH
826,2025-05-04,1166,2052,401,0,731.26,4.47,Check
827,2025-05-04,1121,2016,402,0,646.04,2.6,credit card
828,2025-05-04,1057,2032,403,2,3782.4,41.42,Cash
829,2025-05-04,1108,2048,403,3,357.63,5.05,Check
830,2025-05-04,1064,2027,404,2,413.78,N/A,
831,2025-05-04,1173,2066,404,0,2580.3,16.76,CASH
832,2025-05-04,1001,2065,403,2,376.27,40.33,Check
833,2025-05-04,1076,2087,401,3,796.6,29.67,PayPal
834,2025-05-04,1016,2043,403,2,2795.04,34.29,PayPal
835,2025-05-04,1070,2033,403,1,752.62,35.45,Debit Card
836,2025-05-04,1038,2066,402,0,1032.12,6.6,Check
837,2025-05-04,1153,2051,403,1,316.76,34.93,Credit Card
838,2025-05-04,1184,2003,404,2,1848.86,24.44,Credit Card
839,2025-05-04,1066,2053,404,3,0.0,23.45,credit card
840,2025-05-04,1188,2004,402,2,2967.2,48.87,PayPal
841,2025-05-04,1185,2091,402,3,3623.16,46.19,PayPal
842,2025-05-04,1171,2045,403,1,280.93,13.77,PayPal
843,2025-05-04,1168,2071,402,2,1968.51,16.19,Gift Card
844,2025-05-04,1024,2060,402,2,326.7,33.32,credit card
845,2025-05-04,1185,2071,402,2,984.26,47.22,CASH
846,2025-05-04,1167,2011,402,2,327.79,16.69,Credit Card
847,2025-05-04,1057,2095,403,3,2453.95,49.62,PayPal
848,2025-05-04,1084,2047,403,2,803.95,6.93,Gift Card
849,2025-05-04,1118,2015,404,0,4049.82,43.5,CASH
850,2025-05-04,1162,2074,401,3,659.5,46.56,credit card
851,2025-05-04,1049,2064,401,3,882.12,44.43,credit card
852,2025-05-04,1135,2038,404,0,926.51,29.81,Credit Card
853,2025-05-04,1038,2017,402,2,741.92,2.65,
854,2025-05-04,1104,2072,404,1,1134.81,24.06,
855,2025-05-04,1080,2091,402,0,2717.37,41.75,Gift Card
856,2025-05-04,1124,2042,402,2,0.0,39.03,Cash
857,2025-05-04,1162,2007,401,3,583.39,0.91,Cash
858,2025-05-04,1070,2026,402,1,190.4,6.19,Debit Card
859,2025-05-04,1125,2097,401,1,3031.56,42.65,Cash
860,2025-05-04,1157,2055,404,3,53.94,9.58,Credit Card
861,2025-05-04,1109,2061,404,0,799.68,32.51,Credit Card
862,2025-05-04,1009,2068,402,2,0.0,31.22,
863,2025-05-04,1003,2041,402,0,2412.63,37.47,Check
864,2025-05-04,1173,2000,402,1,872.38,24.02,Credit Card
865,2025-05-04,1177,2044,403,1,373.64,20.08,Cash
866,2025-05-04,1026,2049,403,1,3383.42,34.19,Gift Card
867,2025-05-04,1016,2005,403,2,686.05,14.63,Credit Card
868,2025-05-04,1116,2093,403,3,755.94,16.16,Debit Card
869,2025-05-04,1175,2017,403,3,463.7,19.51,Credit Card
870,2025-05-04,1091,2096,402,1,1209.92,,Debit Card
871,2025-05-04,1103,2002,402,1,779.4,28.4,Credit Card
872,2025-05-04,1186,2016,402,0,646.04,1.62,CASH
873,2025-05-04,1150,2064,402,0,294.04,28.55,Credit Card
874,2025-05-04,1093,2091,401,3,2717.37,29.09,
875,2025-05-04,1163,2032,401,0,0.0,5.88,CASH
876,2025-05-04,1169,2013,401,0,935.36,3.69,
877,2025-05-04,1176,2014,404,3,1231.5,17.74,Gift Card
878,2025-05-04,1097,2015,403,3,2699.88,37.4,Gift Card
879,2025-05-04,1179,2019,402,0,1867.86,3.8,Gift Card
880,2025-05-04,1077,2053,401,2,976.24,41.43,Gift Card
881,2025-05-04,1159,2077,402,3,561.83,4.04,PayPal
